VNUM	GOLD_MIN	GOLD_MAX	EXP	RESURRECTION_VNUM	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
7043	18270	27405	11885.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7044	18515	27860	12075.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7045	20545	30800	12269.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7046	30625	45990	20446.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7047	31115	46690	20765.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7048	31570	47320	21083.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7049	40180	60305	42166.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7050	5460	8190	5233.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7051	18480	27720	7735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	19600	29400	8230.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7053	20720	31080	8725.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7054	21280	31920	17945.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7055	22400	33600	18935.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7056	23520	35280	19925.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7057	5880	8855	4618.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7058	9555	14350	5648.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7059	9730	14595	5754.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7060	13370	20055	9591.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7061	9905	14840	5860.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7062	16870	25305	19890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7063	17150	25725	20243.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7064	18270	27405	11885.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7065	18515	27860	12075.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7066	20545	30800	12269.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7067	30625	45990	20446.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7068	31115	46690	20765.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7069	31570	47320	21083.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7070	40180	60305	42166.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7071	19600	29400	8230.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7072	20720	31080	8725.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7073	21280	31920	17945.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7074	22400	33600	18935.28	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7075	23520	35280	19925.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7076	9730	14595	5754.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7077	13370	20055	9591.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7078	9905	14840	5860.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7079	16870	25305	19890	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7080	17150	25725	20243.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7081	20545	30800	12269.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7082	30625	45990	20446.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7083	31115	46690	20765.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7084	31570	47320	21083.4	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7085	40180	60305	42166.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7086	20720	31080	8725.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7087	21280	31920	17945.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	22400	33600	18935.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7089	23520	35280	19925.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7090	13370	20055	9591.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091	9905	14840	5860.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7092	16870	25305	19890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7093	17150	25725	20243.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7094	30625	45990	20446.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7095	31115	46690	20765.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7096	31570	473200	21083.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7101	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7102	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7103	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7104	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7105	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7106	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7107	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7109	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7110	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7111	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7112	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7113	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7114	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7115	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7116	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7117	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7118	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7119	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7120	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7121	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7122	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7123	0	0	24080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7124	0	0	24080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8001	26600	39900	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8002	27600	71400	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8003	26000	82900	83540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8004	26000	84400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8005	20600	85900	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8006	21600	87400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8007	22600	88900	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8008	17360	50400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8009	19460	51900	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8010	21560	123400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8011	23660	154900	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8012	25760	186400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8013	27860	117900	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8014	29960	149400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8015	21560	32340	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8016	23660	35490	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8017	25760	38640	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8018	27860	41790	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8019	29960	44940	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8020	33810	49140	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8021	33810	49140	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8022	33810	49140	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8023	33810	49140	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8024	34160	51240	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8025	36260	54390	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8026	7672	11508	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8027	8372	12208	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8031	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8032	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8033	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8034	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8035	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8036	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8037	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8039	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8040	35000	70000	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8041	9520	21420	132.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8042	17920	40320	353.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8043	26320	59220	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8044	34720	78120	928.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8045	43120	97020	1193.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8046	51520	115920	1458.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8047	59920	134820	1723.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8048	72520	163170	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8049	83720	188370	2254.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8050	98840	222390	3049.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8051	14504	32634	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8052	14504	32634	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8053	16744	37674	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8054	16744	37674	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8055	19768	44478	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8056	19768	44478	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8057	16744	37674	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8058	98840	222390	3049.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8059	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8060	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8061	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8101	0	0	185.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8102	0	0	362.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8103	0	0	539.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8104	0	0	716.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8105	0	0	892.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8106	0	0	1069.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8107	0	0	1246.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8108	0	0	1423.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8109	0	0	1600.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8110	29960	149400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8111	19768	44478	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8112	0	0	2130.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8113	0	0	2307.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8114	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8200	29960	149400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8201	19768	44478	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8203	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8204	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8205	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8206	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8501	4340	6510	5304	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8502	3500	5250	4862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8503	7840	11795	3978	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8504	1050	1575	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8505	1960	2940	1768	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
8506	1540	2345	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8507	2660	3990	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8508	5600	8400	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8509	4165	6230	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8510	5250	7875	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8511	2695	4060	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8600	819000	1228500	1575288	0	0	35	256	0	0	0	0	0	0	0	0	20	20	0	30	40
8601	819000	1228500	1575288	0	0	35	256	0	0	0	0	0	0	0	0	20	20	0	30	40
8602	819000	1228500	1575288	0	0	35	257	35	258	0	0	0	0	0	0	20	20	0	30	40
8603	819000	1228500	1575288	0	0	35	257	35	258	0	0	0	0	0	0	20	20	0	30	40
8604	819000	1228500	1575288	0	0	30	256	0	0	0	0	0	0	0	0	20	20	0	30	40
8605	819000	1228500	1575288	0	0	30	256	0	0	0	0	0	0	0	0	20	20	0	30	40
8606	819000	1228500	1575288	0	0	10	259	40	260	0	0	0	0	0	0	20	20	0	30	40
8607	819000	1228500	1575288	0	0	10	259	40	260	0	0	0	0	0	0	20	20	0	30	40
8608	819000	1228500	1575288	0	0	35	258	40	259	0	0	0	0	0	0	20	20	0	30	40
8609	819000	1228500	1575288	0	0	35	258	40	259	0	0	0	0	0	0	20	20	0	30	40
8610	819000	1228500	1575288	0	0	40	258	0	0	0	0	0	0	0	0	20	20	0	30	40
8611	819000	1228500	1575288	0	0	40	258	0	0	0	0	0	0	0	0	20	20	0	30	40
8612	819000	1228500	1575288	0	0	40	261	0	0	0	0	0	0	0	0	20	20	0	30	40
8613	819000	1228500	1575288	0	0	40	261	0	0	0	0	0	0	0	0	20	20	0	30	40
8614	819000	1228500	1575288	0	0	40	256	30	256	0	0	0	0	0	0	20	20	0	30	40
8615	819000	1228500	1575288	0	0	40	256	30	256	0	0	0	0	0	0	20	20	0	30	40
8616	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8617	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8618	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8619	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8620	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8621	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8622	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8623	49910	74865	76483.68	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9001	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9002	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9003	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9004	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9005	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9006	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9007	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9008	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9009	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9010	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9011	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9012	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10001	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10006	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10008	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10009	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10010	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10011	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10012	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10013	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10014	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10015	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10016	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10017	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10018	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10019	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10020	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10021	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10022	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10023	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10024	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10025	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10026	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10027	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10028	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10029	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10030	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10031	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10032	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10033	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10034	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10035	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10036	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10037	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10038	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10039	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10040	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10041	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10042	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10043	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10044	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10045	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10046	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10047	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10048	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10049	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10050	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10051	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10052	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10053	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10054	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10055	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10056	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10057	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10058	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10059	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10060	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10061	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10062	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10063	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10064	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10065	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10066	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10067	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10068	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10069	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10070	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10071	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10072	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10073	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10074	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10075	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10076	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10077	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10078	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10079	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10080	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10081	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10082	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10083	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10084	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10085	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10086	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10087	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10088	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10089	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10090	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10091	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10092	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10093	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10094	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
